ts_code,trade_date,open,high,low,close,vol,amount
000055.SZ,20260108,4.18,4.24,4.16,4.21,93156.9,39225.843
000055.SZ,20260107,4.16,4.3,4.13,4.19,165957.65,69740.768
000055.SZ,20260106,4.13,4.21,4.13,4.16,89844.5,37432.63
000055.SZ,20260105,4.1,4.14,4.08,4.13,73634.5,30335.886
000055.SZ,20251231,4.17,4.17,4.08,4.1,97545.13,40004.691
000055.SZ,20251230,4.19,4.2,4.13,4.14,82457.0,34340.619
000055.SZ,20251229,4.24,4.24,4.17,4.2,86377.74,36312.488
000055.SZ,20251226,4.24,4.3,4.2,4.25,109637.12,46478.599
000055.SZ,20251225,4.23,4.26,4.2,4.24,85259.99,36069.762
000055.SZ,20251224,4.15,4.27,4.13,4.24,90326.11,38002.068
000055.SZ,20251223,4.24,4.25,4.14,4.15,78791.17,32990.006
000055.SZ,20251222,4.24,4.26,4.21,4.24,56922.37,24095.187
000055.SZ,20251219,4.17,4.26,4.15,4.24,74822.21,31554.311
000055.SZ,20251218,4.05,4.2,4.02,4.17,132421.15,55025.191
000055.SZ,20251217,4.11,4.14,4.03,4.06,105199.65,42834.418
000055.SZ,20251216,4.19,4.19,4.11,4.12,83788.2,34715.639
000055.SZ,20251215,4.16,4.23,4.16,4.22,70071.03,29452.278
000055.SZ,20251212,4.19,4.26,4.17,4.2,99735.93,42080.515
000055.SZ,20251211,4.25,4.28,4.18,4.19,79451.3,33441.775
000055.SZ,20251210,4.26,4.3,4.22,4.27,76065.18,32400.948
000055.SZ,20251209,4.32,4.32,4.26,4.27,68756.0,29411.227
000055.SZ,20251208,4.25,4.34,4.23,4.32,114189.5,48998.781
000055.SZ,20251205,4.24,4.27,4.16,4.26,98539.0,41657.824
000055.SZ,20251204,4.25,4.25,4.17,4.19,106790.0,44877.762
000055.SZ,20251203,4.22,4.27,4.2,4.26,104496.58,44315.26
000055.SZ,20251202,4.22,4.26,4.18,4.24,86815.47,36669.805
000055.SZ,20251201,4.26,4.28,4.21,4.24,83186.93,35300.597
000055.SZ,20251128,4.2,4.26,4.18,4.25,83913.02,35433.296
000055.SZ,20251127,4.2,4.22,4.18,4.19,71881.0,30206.879
000055.SZ,20251126,4.18,4.24,4.17,4.18,101310.0,42513.626
000055.SZ,20251125,4.14,4.22,4.13,4.18,85889.02,35973.506
000055.SZ,20251124,4.12,4.17,4.08,4.14,116724.8,48187.954
